0,0,0
0.075377,1.9205e-005,-1.9205e-005
0.15075,9.2471e-005,-9.2471e-005
0.22613,0.00024932,-0.00024932
0.30151,0.00051395,-0.00051395
0.37688,0.00090522,-0.00090522
0.45226,0.0014805,-0.0014805
0.52764,0.0023879,-0.0023879
0.60302,0.0037481,-0.0037481
0.67839,0.0056492,-0.0056492
0.75377,0.0081464,-0.0081464
0.82915,0.011284,-0.011284
0.90452,0.01521,-0.01521
0.9799,0.020068,-0.020068
1.0553,0.025972,-0.025972
1.1307,0.033006,-0.033006
1.206,0.041227,-0.041227
1.2814,0.05075,-0.05075
1.3568,0.06171,-0.06171
1.4322,0.074227,-0.074227
1.5075,0.088401,-0.088401
1.5829,0.10432,-0.10432
1.6583,0.12204,-0.12204
1.7337,0.14168,-0.14168
1.809,0.16336,-0.16336
1.8844,0.18719,-0.18719
1.9598,0.21326,-0.21326
2.0352,0.24167,-0.24167
2.1106,0.27249,-0.27249
2.1859,0.3058,-0.3058
2.2613,0.34167,-0.34167
2.3367,0.38022,-0.38022
2.4121,0.42156,-0.42156
2.4874,0.46577,-0.46577
2.5628,0.51296,-0.51296
2.6382,0.56319,-0.56319
2.7136,0.61656,-0.61656
2.7889,0.67312,-0.67312
2.8643,0.73295,-0.73295
2.9397,0.79612,-0.79612
3.0151,0.86275,-0.86275
3.0905,0.93292,-0.93292
3.1658,1.0067,-1.0067
3.2412,1.0843,-1.0843
3.3166,1.1656,-1.1656
3.392,1.2508,-1.2508
3.4673,1.3399,-1.3399
3.5427,1.433,-1.433
3.6181,1.5302,-1.5302
3.6935,1.6314,-1.6314
3.7688,1.7369,-1.7369
3.8442,1.8467,-1.8467
3.9196,1.961,-1.961
3.995,2.0797,-2.0797
4.0704,2.2029,-2.2029
4.1457,2.3307,-2.3307
4.2211,2.4631,-2.4631
4.2965,2.6002,-2.6002
4.3719,2.742,-2.742
4.4472,2.8884,-2.8884
4.5226,3.0395,-3.0395
4.598,3.1953,-3.1953
4.6734,3.3559,-3.3559
4.7487,3.5214,-3.5214
4.8241,3.6919,-3.6919
4.8995,3.8674,-3.8674
4.9749,4.048,-4.048
5.0503,4.2336,-4.2336
5.1256,4.4243,-4.4243
5.201,4.62,-4.62
5.2764,4.8207,-4.8207
5.3518,5.0264,-5.0264
5.4271,5.237,-5.237
5.5025,5.4524,-5.4524
5.5779,5.6724,-5.6724
5.6533,5.897,-5.897
5.7286,6.126,-6.126
5.804,6.3594,-6.3594
5.8794,6.5971,-6.5971
5.9548,6.8392,-6.8392
6.0302,7.0857,-7.0857
6.1055,7.3366,-7.3366
6.1809,7.5918,-7.5918
6.2563,7.8513,-7.8513
6.3317,8.115,-8.115
6.407,8.3826,-8.3826
6.4824,8.6539,-8.6539
6.5578,8.9288,-8.9288
6.6332,9.207,-9.207
6.7085,9.4882,-9.4882
6.7839,9.772,-9.772
6.8593,10.058,-10.058
6.9347,10.347,-10.347
7.0101,10.637,-10.637
7.0854,10.931,-10.931
7.1608,11.226,-11.226
7.2362,11.523,-11.523
7.3116,11.822,-11.822
7.3869,12.123,-12.123
7.4623,12.425,-12.425
7.5377,12.729,-12.729
7.6131,13.033,-13.033
7.6884,13.338,-13.338
7.7638,13.642,-13.642
7.8392,13.946,-13.946
7.9146,14.25,-14.25
7.9899,14.554,-14.554
8.0653,14.856,-14.856
8.1407,15.158,-15.158
8.2161,15.459,-15.459
8.2915,15.759,-15.759
8.3668,16.058,-16.058
8.4422,16.355,-16.355
8.5176,16.652,-16.652
8.593,16.947,-16.947
8.6683,17.24,-17.24
8.7437,17.531,-17.531
8.8191,17.82,-17.82
8.8945,18.106,-18.106
8.9698,18.389,-18.389
9.0452,18.669,-18.669
9.1206,18.946,-18.946
9.196,19.219,-19.219
9.2714,19.489,-19.489
9.3467,19.755,-19.755
9.4221,20.018,-20.018
9.4975,20.277,-20.277
9.5729,20.532,-20.532
9.6482,20.784,-20.784
9.7236,21.032,-21.032
9.799,21.275,-21.275
9.8744,21.514,-21.514
9.9497,21.749,-21.749
10.025,21.979,-21.979
10.101,22.205,-22.205
10.176,22.426,-22.426
10.251,22.643,-22.643
10.327,22.856,-22.856
10.402,23.065,-23.065
10.477,23.268,-23.268
10.553,23.468,-23.468
10.628,23.662,-23.662
10.704,23.852,-23.852
10.779,24.037,-24.037
10.854,24.218,-24.218
10.93,24.394,-24.394
11.005,24.566,-24.566
11.08,24.733,-24.733
11.156,24.896,-24.896
11.231,25.054,-25.054
11.307,25.207,-25.207
11.382,25.357,-25.357
11.457,25.502,-25.502
11.533,25.642,-25.642
11.608,25.778,-25.778
11.683,25.91,-25.91
11.759,26.038,-26.038
11.834,26.161,-26.161
11.91,26.28,-26.28
11.985,26.396,-26.396
12.06,26.507,-26.507
12.136,26.614,-26.614
12.211,26.717,-26.717
12.286,26.817,-26.817
12.362,26.912,-26.912
12.437,27.004,-27.004
12.513,27.092,-27.092
12.588,27.177,-27.177
12.663,27.258,-27.258
12.739,27.335,-27.335
12.814,27.409,-27.409
12.889,27.479,-27.479
12.965,27.546,-27.546
13.04,27.61,-27.61
13.116,27.671,-27.671
13.191,27.729,-27.729
13.266,27.783,-27.783
13.342,27.835,-27.835
13.417,27.883,-27.883
13.492,27.929,-27.929
13.568,27.972,-27.972
13.643,28.012,-28.012
13.719,28.049,-28.049
13.794,28.084,-28.084
13.869,28.117,-28.117
13.945,28.147,-28.147
14.02,28.175,-28.175
14.095,28.2,-28.2
14.171,28.223,-28.223
14.246,28.245,-28.245
14.322,28.264,-28.264
14.397,28.281,-28.281
14.472,28.297,-28.297
14.548,28.311,-28.311
14.623,28.323,-28.323
14.698,28.334,-28.334
14.774,28.344,-28.344
14.849,28.352,-28.352
14.925,28.359,-28.359
15,28.366,-28.366
